image_path,class_name,class_index,split
D:\NCKH_V2\Data\train\Nevus\ISIC_0000538.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000476.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000263.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000332.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000323.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000389.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000222.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000066.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000379.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000065.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000230.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000245.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000506.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000224.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000005.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000433.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000489.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000350.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000530.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000318.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000094.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000542.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000017.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000464.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000012.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000016.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000261.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000365.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000385.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000080.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000392.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000039.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000362.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000383.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000418.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000231.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000416.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000091.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000225.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000033.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000234.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000456.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000421.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000479.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000248.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000073.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000079.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000240.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000067.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000422.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000541.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000020.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000351.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000331.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000457.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000085.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000377.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000485.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000458.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000515.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000497.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000355.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000460.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000509.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000436.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000409.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000501.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000060.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000514.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000374.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000324.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000325.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000358.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000344.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000321.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000244.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000495.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000505.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000556.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000061.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000465.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000341.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000272.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000373.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000367.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000481.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000009.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000349.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000221.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000063.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000527.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000525.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000099.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000353.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000270.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000508.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000407.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000443.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000496.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000507.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000068.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000239.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000237.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000364.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000366.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000023.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000449.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000264.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000425.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000246.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000500.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000435.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000490.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000038.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000334.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000451.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000082.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000337.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000025.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000503.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000062.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000059.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000092.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000348.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000439.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000235.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000388.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000095.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000336.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000448.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000227.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000478.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000228.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000058.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000369.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Nevus\ISIC_0000535.jpg,Nevus,18,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\9150.jpg,Papilomatosis Confluentes And Reticulate,19,val
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5068.jpg,Papilomatosis Confluentes And Reticulate,19,val
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\9159.jpg,Papilomatosis Confluentes And Reticulate,19,val
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5069.jpg,Papilomatosis Confluentes And Reticulate,19,val
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5070.jpg,Papilomatosis Confluentes And Reticulate,19,val
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5054.jpg,Papilomatosis Confluentes And Reticulate,19,val
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5047.jpg,Papilomatosis Confluentes And Reticulate,19,val
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5062.jpg,Papilomatosis Confluentes And Reticulate,19,val
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5046.jpg,Papilomatosis Confluentes And Reticulate,19,val
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5049.jpg,Papilomatosis Confluentes And Reticulate,19,val
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\8431.jpg,Papilomatosis Confluentes And Reticulate,19,val
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5052.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5039.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\9152.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5096.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5074.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5037.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5043.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5098.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5057.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5094.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5084.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\9151.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5041.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5051.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5065.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5081.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\9163.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\9161.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5097.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5042.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5077.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5040.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5053.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5055.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5092.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5090.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\8429.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\8428.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5067.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5044.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5100.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5064.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5038.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5071.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\8427.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5078.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5093.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5072.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5075.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5099.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5073.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5061.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5080.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\9160.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5101.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5095.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\9149.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5066.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5048.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5060.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5082.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\8433.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5085.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\9164.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\9157.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5059.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\8432.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\9158.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\8434.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5089.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Papilomatosis Confluentes And Reticulate\5056.jpg,Papilomatosis Confluentes And Reticulate,19,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\5144.jpg,Pediculosis Capitis,20,val
D:\NCKH_V2\Data\train\Pediculosis Capitis\9250.jpg,Pediculosis Capitis,20,val
D:\NCKH_V2\Data\train\Pediculosis Capitis\10434.jpg,Pediculosis Capitis,20,val
D:\NCKH_V2\Data\train\Pediculosis Capitis\9571.jpg,Pediculosis Capitis,20,val
D:\NCKH_V2\Data\train\Pediculosis Capitis\10436.jpg,Pediculosis Capitis,20,val
D:\NCKH_V2\Data\train\Pediculosis Capitis\9562.jpg,Pediculosis Capitis,20,val
D:\NCKH_V2\Data\train\Pediculosis Capitis\9261.jpg,Pediculosis Capitis,20,val
D:\NCKH_V2\Data\train\Pediculosis Capitis\9578.jpg,Pediculosis Capitis,20,val
D:\NCKH_V2\Data\train\Pediculosis Capitis\5149.jpg,Pediculosis Capitis,20,val
D:\NCKH_V2\Data\train\Pediculosis Capitis\9549.jpg,Pediculosis Capitis,20,val
D:\NCKH_V2\Data\train\Pediculosis Capitis\5145.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\5143.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9564.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9251.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9570.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\10435.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9252.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\5142.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9579.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9256.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9584.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9574.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9572.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9568.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\5141.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\5148.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\5147.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9247.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9249.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9553.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9576.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9565.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9577.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9255.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\5153.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\5158.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9550.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\5154.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9242.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9260.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\5157.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\5155.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\5152.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9582.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9551.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\5156.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9561.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9587.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9569.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9563.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9566.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9559.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9245.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9573.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9244.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9258.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9253.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\5150.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9243.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9248.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9257.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9254.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9558.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pediculosis Capitis\9554.jpg,Pediculosis Capitis,20,train
D:\NCKH_V2\Data\train\Pigmented Benign Keratosis\ISIC_0024909.jpg,Pigmented Benign Keratosis,21,val
D:\NCKH_V2\Data\train\Pigmented Benign Keratosis\ISIC_0026644.jpg,Pigmented Benign Keratosis,21,val
D:\NCKH_V2\Data\train\Pigmented Benign Keratosis\ISIC_0026775.jpg,Pigmented Benign Keratosis,21,val
D:\NCKH_V2\Data\train\Pigmented Benign Keratosis\ISIC_0025366.jpg,Pigmented Benign Keratosis,21,val
D:\NCKH_V2\Data\train\Pigmented Benign Keratosis\ISIC_0028555.jpg,Pigmented Benign Keratosis,21,val
